energy_j,elapsed_ns,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,mem_delta_bytes,ctx_voluntary,ctx_involuntary,io_read_calls,io_write_calls,battery_delta_uAh,nvme_nvme0n1_data_units_read_delta,nvme_nvme0n1_data_units_written_delta
21565253.0,10099580726,0.16000000000030923,0.07000000000000028,0.3100000000000591,121.30000000000291,0.06999999999999318,0.0,0.010000000000001563,0.0,0.0,0.0,0,522,0,428,1,0,0,2
17388079.0,10080621306,0.11999999999989086,0.00999999999999801,0.2899999999999636,120.63999999999942,0.010000000000005116,0.0,0.0,0.0,0.0,0.0,0,290,0,428,1,0,0,0
17640579.0,10098260094,0.11000000000012733,0.0,0.2599999999999909,120.91999999999825,0.0,0.0,0.0,0.0,0.0,0.0,0,522,1,428,1,7000,0,0
21631780.0,10099637632,0.13999999999987267,0.05999999999999517,0.32000000000005,121.30000000000291,0.09000000000000341,0.0,0.009999999999999787,0.0,0.0,0.0,0,522,0,428,1,0,0,1
19776011.0,10098555892,0.16000000000030923,0.0,0.2899999999999636,120.81999999999243,0.0,0.0,0.0,0.0,0.0,0.0,0,522,0,428,1,8000,0,0
19556957.0,10097524728,0.13999999999987267,0.0,0.2899999999999636,120.80000000000291,0.010000000000005116,0.0,0.009999999999999787,0.0,0.0,0.0,0,521,0,428,1,0,0,0
22682193.0,10097115922,0.15999999999985448,0.060000000000002274,0.3300000000000409,121.1200000000099,0.0799999999999983,0.0,0.0,0.0,0.0,0.0,0,521,0,428,1,6000,0,1
18769055.0,10100208624,0.13000000000010914,0.0,0.2799999999999727,120.88999999999942,0.010000000000005116,0.0,0.0,0.0,0.0,0.0,0,521,0,428,1,0,0,0
18954541.0,10099271074,0.15999999999985448,0.0,0.2799999999999727,120.80999999999767,0.01999999999999602,0.0,0.009999999999999787,0.0,0.0,0.0,0,521,0,428,1,7000,0,0
21880987.0,10094757088,0.15999999999985448,0.060000000000002274,0.34000000000003183,121.11000000000058,0.07000000000000739,0.0,0.0,0.0,0.0,0.0,0,522,0,428,1,0,0,2
16784503.0,10082200228,0.12000000000034561,0.0,0.2300000000000182,120.69999999999709,0.0,0.0,0.0,0.0,0.0,0.0,0,313,0,428,1,0,0,0
17883133.0,10067756105,0.10999999999967258,0.00999999999999801,0.2899999999999636,120.47000000000116,0.009999999999990905,0.0,0.009999999999999787,0.0,0.0,0.0,0,118,2,428,1,7000,0,0
20755195.0,10081818480,0.13000000000010914,0.05999999999999517,0.32999999999992724,120.97999999999593,0.07000000000000739,0.0,0.009999999999999787,0.0,0.0,0.0,0,322,0,428,1,0,0,1
16788165.0,10069772600,0.09999999999990905,0.0,0.2599999999999909,120.54999999998836,0.0,0.0,0.009999999999999787,0.0,0.0,0.0,0,118,2,428,1,7000,0,0
17410173.0,10072524442,0.11999999999989086,0.0,0.2799999999999727,120.5399999999936,0.0,0.0,0.0,0.0,0.0,0.0,0,162,0,428,1,0,0,0
21308295.0,10098451873,0.14000000000032742,0.060000000000002274,0.32999999999992724,120.74000000000524,0.009999999999990905,0.0,0.0,0.0,0.0,0.0,0,502,0,428,1,6000,0,1
19001050.0,10097605237,0.15000000000009095,0.0,0.3100000000000591,120.82000000000698,0.009999999999990905,0.0,0.009999999999999787,0.0,0.0,0.0,0,521,0,428,1,0,0,0
17554888.0,10068221735,0.11999999999989086,0.00999999999999801,0.2899999999999636,120.50999999999476,0.0,0.0,0.010000000000001563,0.0,0.0,0.0,0,148,1,428,1,7000,0,0
21809514.0,10098768794,0.15000000000009095,0.060000000000002274,0.2999999999999545,121.18000000000757,0.04999999999999716,0.0,0.009999999999999787,0.0,0.0,0.0,0,522,0,428,1,0,0,1
18360794.0,10097639724,0.12000000000034561,0.0,0.2799999999999727,120.88000000000466,0.009999999999990905,0.0,0.0,0.0,0.0,0.0,0,522,0,428,1,0,0,0
18279250.0,10099774764,0.1299999999996544,0.00999999999999801,0.2899999999999636,120.88000000000466,0.0,0.0,0.0,0.0,0.0,0.0,0,522,0,428,1,7000,0,0
22019414.0,10098848087,0.15000000000009095,0.05999999999999517,0.36000000000001364,121.22999999999593,0.0899999999999892,0.0,0.0,0.0,0.0,0.0,0,522,0,428,1,0,0,1
18464736.0,10097780221,0.13999999999987267,0.0,0.25,120.83999999999651,0.020000000000010232,0.0,0.009999999999999787,0.0,0.0,0.0,0,522,0,428,1,6000,0,0
19275829.0,10097794390,0.13000000000010914,0.0,0.2899999999999636,120.83000000000175,0.0,0.0,0.0,0.0,0.0,0.0,0,521,0,428,1,0,0,0
21656133.0,10088367608,0.17000000000007276,0.060000000000002274,0.33999999999991815,121.0399999999936,0.07000000000000739,0.0,0.009999999999999787,0.0,0.0,0.0,0,400,1,428,1,7000,0,1
17539811.0,10099282129,0.11999999999989086,0.00999999999999801,0.2599999999999909,120.89999999999418,0.01999999999999602,0.0,0.0,0.0,0.0,0.0,0,520,0,428,1,0,0,0
18331619.0,10099037190,0.11000000000012733,0.0,0.2999999999999545,120.86999999999534,0.0,0.0,0.0,0.0,0.0,0.0,0,522,0,428,1,7000,0,0
21534430.0,10091713756,0.14000000000032742,0.060000000000002274,0.32999999999992724,121.08000000000175,0.07000000000000739,0.0,0.009999999999999787,0.0,0.0,0.0,0,499,0,428,1,0,0,1
17894730.0,10098145647,0.11999999999989086,0.0,0.25,120.90000000000873,0.0,0.0,0.0,0.0,0.0,0.0,0,522,0,428,1,0,0,0
18417554.0,10097340093,0.09999999999990905,0.0,0.2799999999999727,120.86000000000058,0.010000000000005116,0.0,0.0,0.0,0.0,0.0,0,522,0,428,1,6000,0,0
22017583.0,10095275852,0.15000000000009095,0.05999999999999517,0.37000000000000455,121.11000000000058,0.06999999999999318,0.0,0.009999999999999787,0.0,0.0,0.0,0,521,0,428,1,0,0,0
17748673.0,10098475399,0.11000000000012733,0.0,0.2400000000000091,120.91999999999825,0.0,0.0,0.0,0.0,0.0,0.0,0,522,0,428,1,7000,0,0
18359267.0,10097969737,0.13000000000010914,0.0,0.2900000000000773,120.83999999999651,0.01999999999999602,0.0,0.009999999999999787,0.0,0.0,0.0,0,522,0,428,1,0,0,0
20790229.0,10074185252,0.13999999999987267,0.07000000000000028,0.36000000000001364,120.84999999999127,0.05999999999998806,0.0,0.0,0.0,0.0,0.0,0,217,4,428,1,7000,0,0
16485004.0,10079997937,0.11000000000012733,0.0,0.25,120.70999999999185,0.0,0.0,0.0,0.0,0.0,0.0,0,219,0,428,1,0,0,0
17954970.0,10098540584,0.09999999999990905,0.0,0.2900000000000773,120.88999999999942,0.0,0.0,0.0,0.0,0.0,0.0,0,521,0,428,1,6000,0,0
21315925.0,10087703752,0.15000000000009095,0.060000000000002274,0.35000000000002274,121.05000000000291,0.07000000000000739,0.0,0.0,0.0,0.0,0.0,0,381,2,428,1,0,0,0
16722491.0,10081014065,0.13000000000010914,0.0,0.2400000000000091,120.70999999999185,0.0,0.0,0.009999999999999787,0.0,0.0,0.0,0,278,0,428,1,0,0,0
17623551.0,10085411975,0.11999999999989086,0.0,0.2799999999999727,120.61000000000058,0.0,0.0,0.0,0.0,0.0,0.0,0,327,0,428,1,8000,0,0
21570380.0,10098073888,0.14000000000032742,0.05999999999999517,0.34000000000003183,121.14999999999418,0.06999999999999318,0.0,0.010000000000001563,0.0,0.0,0.0,0,522,0,428,1,0,0,1
16365315.0,10078015886,0.09999999999990905,0.0,0.2400000000000091,120.66999999999825,0.010000000000005116,0.0,0.0,0.0,0.0,0.0,0,242,1,428,1,6000,0,0
17862564.0,10069598931,0.13000000000010914,0.0,0.2899999999999636,120.43000000000757,0.04999999999999716,0.0,0.0,0.0,0.0,0.0,0,118,0,428,1,0,0,1
21594915.0,10099265920,0.11999999999989086,0.060000000000002274,0.34999999999990905,121.16000000000349,0.09000000000000341,0.0,0.009999999999999787,0.0,0.0,0.0,0,507,0,428,1,7000,0,1
16488056.0,10069088912,0.09999999999990905,0.0,0.2599999999999909,120.55999999999767,0.0,0.0,0.0,0.0,0.0,0.0,0,141,2,428,1,0,0,0
18392592.0,10069343006,0.11000000000012733,0.0,0.30999999999994543,120.47999999999593,0.0,0.0,0.0,0.0,0.0,0.0,0,118,3,428,1,6000,0,0
22260258.0,10097145458,0.17000000000007276,0.060000000000002274,0.33999999999991815,121.13999999999942,0.04999999999999716,0.0,0.009999999999999787,0.0,0.0,0.0,0,521,0,428,1,0,0,1
18208998.0,10101212099,0.10999999999967258,0.00999999999999801,0.25,120.91000000000349,0.010000000000005116,0.0,0.0,0.0,0.0,0.0,0,521,0,428,1,0,0,0
17739762.0,10069050326,0.13000000000010914,0.0,0.2900000000000773,120.49000000000524,0.0,0.0,0.009999999999999787,0.0,0.0,0.0,0,120,1,428,1,7000,0,0
21846380.0,10094029979,0.15000000000009095,0.060000000000002274,0.30999999999994543,121.19999999999709,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0,472,0,428,1,0,0,1
16671955.0,10069373277,0.08999999999969077,0.0,0.2699999999999818,120.57000000000698,0.0,0.0,0.0,0.0,0.0,0.0,0,118,0,428,1,7000,0,0
18673719.0,10072352974,0.16000000000030923,0.0,0.3000000000000682,120.45999999999185,0.04999999999999716,0.0,0.0,0.0,0.0,0.0,0,165,7,428,1,0,0,0
