run_uuid,energy_j,elapsed_ns,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,mem_delta_bytes,ctx_voluntary,ctx_involuntary,io_read_calls,io_write_calls,nvme_nvme0n1_data_units_read_delta,nvme_nvme0n1_data_units_written_delta
29ceb616-fbd9-423c-8f27-1b7c96664b52,2362725031.0,141445079761,209.62000000000037,0.009999999999998,89.54999999999995,1314.7200000000012,0.1199999999999974,0.0,7.480000000000004,0.0,0.0,0.0,21725184,16226,99,33,2,0,1
dbd1f2f0-a09f-4ded-a80f-35a38ffb3c42,2323489718.0,139949617958,203.5899999999997,0.0,71.82000000000005,1331.659999999989,0.2100000000000008,0.0,7.550000000000011,0.0,0.0,0.0,126976,15728,64,32,2,0,2
a23fb0fb-acad-4d23-99b0-084f29abb5c6,2375016808.0,140782821263,206.8499999999999,0.0100000000000015,84.14999999999998,1318.2799999999988,0.1199999999999974,0.0,7.460000000000008,0.0,0.0,0.0,20205568,16120,107,33,2,0,2
8fad453a-c599-48ac-90bf-1d9c924f0fb9,2395130099.0,141416690782,209.22000000000023,0.009999999999998,84.52999999999997,1322.5800000000015,0.2000000000000028,0.0,7.509999999999991,0.0,0.0,0.0,999424,15710,78,32,2,0,2
33543cc0-7f6f-441d-8a78-e62c4c5263f6,2381499519.0,140438184248,207.75999999999976,0.0,84.54000000000008,1312.8600000000006,0.1300000000000025,0.0,7.47999999999999,0.0,0.0,0.0,548864,15735,94,32,2,0,1


run_uuid,func_name,call_count,total_energy_j,total_elapsed_ns
29ceb616-fbd9-423c-8f27-1b7c96664b52,_run_threads,1,2362724299.0,141444494943
ede43eaf-cc1d-4ee9-a045-e399b4f3e14e,_run_threads,1,2439169110.0,145323444145
dbd1f2f0-a09f-4ded-a80f-35a38ffb3c42,_run_threads,1,2323489718.0,139949040289
a23fb0fb-acad-4d23-99b0-084f29abb5c6,_run_threads,1,2375016808.0,140782205656
8fad453a-c599-48ac-90bf-1d9c924f0fb9,_run_threads,1,2395106539.0,141416246252
33543cc0-7f6f-441d-8a78-e62c4c5263f6,_run_threads,1,2381499519.0,140437705999


run_uuid,energy_j,elapsed_ns,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,mem_delta_bytes,ctx_voluntary,ctx_involuntary,io_read_calls,io_write_calls,nvme_nvme0n1_data_units_read_delta,nvme_nvme0n1_data_units_written_delta
29ceb616-fbd9-423c-8f27-1b7c96664b52,2362725031.0,141445079761,209.62000000000035,0.00999999999999801,89.54999999999995,1314.7200000000012,0.11999999999999744,0.0,7.480000000000004,0.0,0.0,0.0,21725184,16226,99,33,2,0,1
ede43eaf-cc1d-4ee9-a045-e399b4f3e14e,2439169110.0,145323879166,219.78999999999996,0.0,89.13999999999999,1343.1900000000023,0.4299999999999997,0.0,7.72999999999999,0.0,0.0,0.0,376832,15540,79,32,2,0,1
dbd1f2f0-a09f-4ded-a80f-35a38ffb3c42,2323489718.0,139949617958,203.5899999999997,0.0,71.82000000000005,1331.659999999989,0.21000000000000085,0.0,7.550000000000011,0.0,0.0,0.0,126976,15728,64,32,2,0,2
a23fb0fb-acad-4d23-99b0-084f29abb5c6,2375016808.0,140782821263,206.8499999999999,0.010000000000001563,84.14999999999998,1318.2799999999988,0.11999999999999744,0.0,7.460000000000008,0.0,0.0,0.0,20205568,16120,107,33,2,0,2
8fad453a-c599-48ac-90bf-1d9c924f0fb9,2395130099.0,141416690782,209.22000000000025,0.00999999999999801,84.52999999999997,1322.5800000000017,0.20000000000000284,0.0,7.509999999999991,0.0,0.0,0.0,999424,15710,78,32,2,0,2
33543cc0-7f6f-441d-8a78-e62c4c5263f6,2381499519.0,140438184248,207.75999999999976,0.0,84.54000000000008,1312.8600000000006,0.13000000000000256,0.0,7.47999999999999,0.0,0.0,0.0,548864,15735,94,32,2,0,1
